Airline_Name,Airline_ID,Aircraft_Model,Flight_Type,Source_Airport_Name,Source_Airport_Code,Destination_Airport_Name,Destination_Airport_Code,Airport_region_code,Departure Date,Scheduled_Depature,Actual_Depature,Scheduled_Arrival,Actual_Arrival,Arrival_Date,FREQUENCY,Travel_Time,Accuracy,Validity,Completeness,,,,
Singapore_Airlines,NK404,Boeing 737,Domestic,Tuscola Area Airport,TZC,"Pine Bluff Regional Airport, Grider Field",PBF,US-NA,6/3/2022,4:41 PM,7:24 PM,7:14 AM,8:27 AM,7/3/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,AA123,Boeing 787,INT,Cruz Bay Seaplane Base,SJF,Fazenda Vassoural Airport,0,VI-NA,5/4/2022,11:10 AM,11:29 AM,12:39 AM,1:06 AM,6/4/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,F9505,Airbus A380,DOM,Angers-Loire Airport,ANE,Oktyabrskiy Airport,OKT,FR-EU,6/22/2022,3:55 PM,6:34 PM,7:06 AM,7:06 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,B6202,Airbus A320,International,Khartoum International Airport,KRT,Wipim Airport,WPM,SD-AF,1/3/2022,11:17 AM,1:43 PM,12:40 AM,1:54 AM,2/3/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,G4606,Boeing 747,International,Herrera Airport,HEX,Cavern City Air Terminal,CNM,DO-NA,12/9/2022,1:11 PM,3:52 PM,5:24 AM,7:26 AM,13-09-2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Air_France,HA707,Boeing 747,International,Armando Schwarck Airport,LPJ,,MTV,,9/25/2022,5:10 PM,5:16 PM,7:25 AM,9:53 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,SY808,Airbus A330,International,,KDB,Sudbury Airport,YSB,AU-OC,5/13/2022,11:05 PM,11:11 PM,1:18 PM,3:41 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,AA123,Boeing 787,INT,Kalat Airport,KBH,,LNM,,9/19/2022,8:33 PM,9:30 PM,10:07 AM,10:41 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,DL456,Airbus A380,International,,VLY,Pike County-Hatcher Field,PVL,GB-EU,9/16/2022,2:06 PM,2:11 PM,4:09 AM,5:37 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,HA707,Airbus A320,DOM,Fritzlar Airport,FRZ,Proma Heliport,,DE-EU,5/25/2022,12:17 PM,1:38 PM,4:53 AM,7:20 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,F9505,Boeing 737,DOM,Tin City Long Range Radar Station Airport,TNC,Gusap Airport,GAP,US-NA,11/27/2022,11:18 AM,11:31 AM,2:27 AM,3:43 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,HA707,Boeing 737,Domestic,Bowerman Airport,HQM,Kaélé Airport,KLE,US-NA,9/29/2022,7:02 PM,8:05 PM,8:42 AM,11:07 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,F9505,Airbus A380,International,Deer Harbor SPB,DHB,Babo Airport,BXB,US-NA,10/27/2022,4:29 PM,7:15 PM,10:07 AM,1:01 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,F9505,Airbus A350,International,Mende-Brenoux Airfield,MEN,Bartlesville Municipal Airport,BVO,FR-EU,10/8/2022,5:32 PM,6:07 PM,7:41 AM,9:20 AM,11/8/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,G4606,Airbus A320,INT,Aseki Airport,AEK,Baoshan Yunduan Airport,BSD,PG-OC,6/11/2022,9:51 PM,11:55 PM,1:12 PM,4:09 PM,7/11/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,B6202,Airbus A380,International,Cabo 1° Juan Román Airport,WPA,,HRB,CL-SA,5/21/2022,11:34 AM,12:14 PM,4:09 AM,5:27 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,NK404,Boeing 737,INT,Easton State Airport,ESW,,NBX,US-NA,3/6/2022,3:47 PM,6:46 PM,4:54 AM,6:24 AM,4/6/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,NK404,Boeing 747,Domestic,Winslow Lindbergh Regional Airport,,Santa Vitória do Palmar Airport,CTQ,US-NA,10/21/2022,7:40 PM,8:03 PM,12:38 PM,3:20 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,G4606,Boeing 747,Domestic,Nhon Co Airfield,HOO,Yamaguchi Ube Airport,UBJ,,12/9/2022,6:33 PM,8:25 PM,10:46 AM,12:51 PM,13-09-2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Vistara,AA123,Airbus A320,Domestic,Yakataga Airport,CYT,Sultan Mahmud Badaruddin II Airport,PLM,US-NA,10/31/2022,1:08 PM,2:57 PM,2:12 AM,2:38 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,DL456,Airbus A350,DOM,Toncontín International Airport,TGU,Indian Mountain LRRS Airport,UTO,,12/17/2022,9:36 AM,11:53 AM,3:37 AM,6:09 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,B6202,Boeing 737,International,Glendale Fokker Field,GWV,Parsabade Moghan Airport,PFQ,US-NA,7/18/2022,12:57 PM,3:39 PM,3:10 AM,4:00 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,B6202,Airbus A350,INT,Elazığ Airport,EZS,Mchauru Airport,GIT,,12/1/2022,8:13 PM,10:19 PM,11:58 AM,12:44 PM,13-01-2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,HA707,Airbus A320,INT,,OBE,Pacific City State Airport,PFC,US-NA,9/7/2022,9:52 PM,11:16 PM,11:49 AM,12:56 PM,10/7/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Emirates,B6202,Airbus A380,International,Tshikapa Airport,TSH,Port Bailey Seaplane Base,KPY,CD-AF,2/19/2022,9:59 PM,12:45 AM,1:30 PM,2:33 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,WN101,Boeing 787,International,Saniat R'mel Airport,TTU,Kirawira B Aerodrome,GTZ,MA-,12/28/2022,6:27 PM,6:42 PM,9:11 AM,12:04 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,SY808,Airbus A380,Domestic,Oita Airport,OIT,Aerotortuguero Airport,TTQ,JP-,10/26/2022,12:46 PM,1:59 PM,4:21 AM,5:26 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,UA789,Airbus A350,Domestic,Ashgabat International Airport,ASB,Bimini North Seaplane Base,NSB,TM-AS,2/17/2022,8:46 AM,9:45 AM,1:03 AM,2:18 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,AA123,Airbus A380,DOM,Mainoru Airstrip,MIZ,Curitibanos Airport,QCR,AU-OC,8/5/2022,12:26 PM,1:26 PM,6:10 AM,6:44 AM,9/5/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,AS303,Boeing 787,International,Leonard M Thompson International Airport,MHH,Boeing Field King County International Airport,BFI,BS-NA,11/30/2022,5:31 PM,6:13 PM,7:38 AM,7:45 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,UA789,Airbus A320,Domestic,Zagreb Airport,ZAG,Codrington Airport,,,12/27/2022,7:44 PM,10:08 PM,9:01 AM,9:14 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,G4606,Airbus A350,INT,Lucapa Airport,LBZ,Hayman Island Resort Seaplane Base,HIS,AO-AF,10/30/2022,2:29 PM,5:12 PM,8:51 AM,9:36 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,DL456,Airbus A330,INT,Kadhdhoo Airport,KDO,Hamilton Field,SRF,MV-AS,5/31/2022,10:35 AM,12:08 PM,3:55 AM,6:47 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,HA707,Airbus A320,Domestic,Gamboola Airport,,Maintirano Airport,MXT,AU-OC,12/18/2022,1:13 PM,1:49 PM,5:45 AM,6:18 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,NK404,Boeing 747,International,Brisbane International Airport,BNE,Halliburton Field,DUC,AU-,11/5/2022,9:47 PM,12:33 AM,1:06 PM,1:56 PM,12/5/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,G4606,Airbus A320,DOM,Malamala Airport,AAM,Svetlaya Airport,ETL,ZA-AF,6/10/2022,10:47 PM,12:57 AM,1:48 PM,3:35 PM,7/10/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qantas,NK404,Boeing 737,Domestic,Teslin Airport,YZW,São Tomé International Airport,TMS,CA-NA,6/12/2022,11:20 PM,12:46 AM,4:26 PM,6:04 PM,7/12/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Emirates,NK404,Boeing 777,INT,Tarbela Dam Airport,,Rutland - Southern Vermont Regional Airport,RUT,PK-AS,8/13/2022,9:35 PM,12:16 AM,12:54 PM,1:47 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,G4606,Airbus A350,Domestic,Hope Bay Aerodrome,UZM,Lawn Hill Airport,,CA-NA,7/28/2022,4:24 PM,6:36 PM,8:59 AM,10:41 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,AA123,Boeing 777,International,Belbek Airport,UKS,Jiuhuashan Airport,JUH,UA-,9/2/2022,11:53 AM,12:06 PM,5:32 AM,7:15 AM,10/2/2022,weekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,G4606,Airbus A350,International,Huntsville Regional Airport,HTV,,VLL,US-NA,8/12/2022,9:21 PM,9:23 PM,12:35 PM,1:53 PM,9/12/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,AA123,Boeing 787,International,Conroe-North Houston Regional Airport,CXO,Warrnambool Airport,WMB,US-NA,3/21/2022,4:15 PM,6:12 PM,8:03 AM,10:18 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,WN101,Airbus A380,International,Akola Airport,AKD,Smith Field,SLG,IN-AS,12/9/2022,9:21 AM,10:36 AM,2:37 AM,5:36 AM,13-09-2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Delta_Airlines,WN101,Boeing 747,Domestic,Bolshoye Savino Airport,PEE,Cortes Bay Water Aerodrome,YCF,RU-EU,9/13/2022,3:16 PM,5:31 PM,5:10 AM,7:16 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,NK404,Airbus A330,Domestic,Sakkyryr Airport,SUK,Fort Bragg Airport,FOB,RU-EU,9/27/2022,6:55 PM,8:47 PM,10:02 AM,10:40 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,G4606,Airbus A380,Domestic,Jacobina Airport,JCM,Independence Municipal Airport,IDP,BR-SA,9/26/2022,4:33 PM,5:37 PM,9:09 AM,11:55 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,AS303,Airbus A350,International,Tokyo Haneda International Airport,HND,,JBQ,JP-AS,9/17/2022,9:05 PM,11:34 PM,2:58 PM,4:26 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,NK404,Airbus A320,Domestic,Paratebueno Airport,EUO,Guarulhos - Governador André Franco Montoro International Airport,GRU,CO-SA,11/24/2022,6:23 PM,6:28 PM,10:17 AM,12:04 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,HA707,Airbus A350,International,Bairnsdale Airport,BSJ,Injune Airport,INJ,AU-OC,11/23/2022,9:48 PM,10:57 PM,12:59 PM,2:23 PM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,AA123,Boeing 747,INT,Phan Thiet Airport,,North Platte Regional Airport Lee Bird Field,LBF,VN-AS,3/27/2022,8:32 PM,9:57 PM,1:57 PM,3:37 PM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,UA789,Airbus A330,International,Umuarama Airport,UMU,Chillagoe Airport,LLG,BR-,12/4/2022,2:25 PM,3:46 PM,7:29 AM,9:43 AM,13-04-2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,B6202,Boeing 737,DOM,Šiauliai International Airport,SQQ,Shakiso Airport,SKR,LT-EU,10/18/2022,1:55 PM,3:14 PM,7:30 AM,9:49 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,AA123,Boeing 747,Domestic,,IDP,Maliana airport,MPT,,4/28/2022,11:24 PM,2:17 AM,3:55 PM,5:48 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,DL456,Boeing 747,Domestic,Bangor International Airport,BGR,Kegelman AF Aux Field,CKA,US-NA,8/2/2022,8:36 PM,11:26 PM,12:22 PM,2:18 PM,9/2/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,HA707,Airbus A380,International,Roseburg Regional Airport,RBG,George Airport,GRJ,US-NA,12/6/2022,12:31 PM,12:53 PM,4:53 AM,6:36 AM,13-06-2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Lufthansa,DL456,Airbus A380,INT,Scone Airport,NSO,Cortes Bay Water Aerodrome,YCF,AU-,2/19/2022,8:16 PM,11:04 PM,11:09 AM,1:23 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,DL456,Airbus A380,International,Warri Airport,QRW,Rickenbacker International Airport,LCK,NG-AF,6/29/2022,4:35 PM,6:24 PM,9:43 AM,10:00 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,B6202,Airbus A350,INT,Auvergne Airport,AVG,Wilmington International Airport,ILM,AU-OC,7/22/2022,3:17 PM,6:07 PM,7:56 AM,10:01 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,NK404,Airbus A330,International,Warrnambool Airport,WMB,Paulo Afonso Airport,PAV,AU-OC,4/9/2022,4:51 PM,6:50 PM,12:04 PM,2:05 PM,5/9/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,UA789,Boeing 787,International,Salisbury Ocean City Wicomico Regional Airport,SBY,Miramichi Airport,YCH,US-NA,2/12/2022,7:09 PM,7:30 PM,10:58 AM,1:03 PM,3/12/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,G4606,Boeing 737,INT,Komatipoort Airport,KOF,La Grande-4 Airport,YAH,ZA-AF,2/24/2022,1:29 PM,4:09 PM,3:41 AM,4:40 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,B6202,Boeing 747,International,Simberi Airport,NIS,CFB Trenton,YTR,PG-OC,7/21/2022,7:11 PM,9:56 PM,1:02 PM,3:17 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Cathay_Pacific,B6202,Airbus A350,International,Gilgal Airport,GGL,Radin Inten II (Branti) Airport,TKG,CO-SA,10/16/2022,10:17 PM,12:48 AM,12:49 PM,1:10 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,SY808,Boeing 777,International,Kenieba Airport,KNZ,Brandon Municipal Airport,YBR,ML-AF,4/13/2022,6:37 PM,7:40 PM,12:14 PM,1:50 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,UA789,Boeing 787,Domestic,Wuzhou Changzhoudao Airport,WUZ,Chilliwack Airport,YCW,CN-AS,12/16/2022,11:08 AM,12:37 PM,2:56 AM,5:15 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,HA707,Airbus A350,International,Sangster International Airport,MBJ,Moala Airport,MFJ,,8/25/2022,9:39 AM,10:00 AM,4:16 AM,4:40 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,HA707,Airbus A320,INT,Ostafyevo International Airport,OSF,,YRT,,12/15/2022,7:50 AM,10:21 AM,2:00 AM,4:09 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,DL456,Boeing 737,International,Ellsworth Air Force Base,RCA,Thornhill Air Base,GWE,US-NA,4/15/2022,10:21 AM,12:54 PM,4:46 AM,5:31 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,UA789,Boeing 737,INT,Oecussi Airport,OEC,Dabolim Airport,GOI,TL-,4/17/2022,3:39 PM,3:47 PM,9:47 AM,11:05 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,B6202,Boeing 747,DOM,Ufa International Airport,UFA,Dillon's Bay Airport,,RU-EU,12/16/2022,5:41 PM,5:46 PM,9:39 AM,10:41 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,NK404,Boeing 737,Domestic,Oksapmin Airport,OKP,Jinnah International Airport,KHI,PG-OC,4/24/2022,1:08 PM,2:07 PM,7:14 AM,9:27 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,NK404,Boeing 777,Domestic,,RKY,McMinn County Airport,MMI,AU-OC,2/7/2022,8:23 PM,9:28 PM,3:33 PM,5:51 PM,3/7/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Qantas,DL456,Boeing 737,INT,,KOW,Gallup Municipal Airport,GUP,CN-AS,6/20/2022,7:56 PM,9:55 PM,2:41 PM,2:41 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,WN101,Airbus A320,International,Nowata Airport,NWT,San Antonio Del Tachira Airport,SVZ,,10/17/2022,4:53 PM,6:48 PM,9:06 AM,9:09 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,AA123,Boeing 787,INT,Otu Airport,OTU,Cirilo Queiróz Airport,AMJ,CO-SA,4/14/2022,8:15 PM,9:40 PM,2:15 PM,5:00 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qantas,B6202,Boeing 787,International,Goma International Airport,GOM,University of Oklahoma Westheimer Airport,OUN,CD-AF,8/19/2022,8:15 AM,9:51 AM,1:35 AM,2:40 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,HA707,Boeing 737,INT,Minangkabau International Airport,PDG,Masi Manimba Airport,MSM,,11/13/2022,12:25 PM,2:01 PM,5:52 AM,7:37 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,G4606,Boeing 777,Domestic,Fishermans Airfield,DGG,Punia Airport,PUN,PG-OC,10/23/2022,7:31 PM,8:45 PM,12:54 PM,2:11 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,WN101,Airbus A350,International,London Gatwick Airport,LGW,Merritt Airport,YMB,GB-EU,11/11/2022,7:56 PM,10:04 PM,12:22 PM,2:39 PM,12/11/2022,bimonthly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,NK404,Boeing 747,International,Hiroshimanishi Airport,HIW,Naval Outlying Field Barin,NHX,,6/26/2022,10:17 PM,12:57 AM,1:26 PM,3:34 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,B6202,Airbus A350,INT,Elcho Island Airport,ELC,Roberts International Airport,ROB,AU-OC,4/9/2022,10:22 AM,11:37 AM,1:45 AM,4:26 AM,5/9/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Emirates,AA123,Boeing 747,Domestic,Mayumba Airport,,Quetta International Airport,UET,GA-AF,12/28/2022,6:48 AM,8:21 AM,12:19 AM,1:08 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,DL456,Boeing 777,International,Koro Island Airport,KXF,El Troncal Airport,ARQ,FJ-OC,11/15/2022,5:12 AM,6:56 AM,12:02 AM,12:22 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,B6202,Airbus A350,International,Thaba Nchu Tar Airport,TCU,Kasama Airport,KAA,ZA-AF,3/14/2022,9:24 AM,10:47 AM,4:16 AM,5:37 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,WN101,Boeing 787,Domestic,Hong Kong International Airport Kai Tak,HKG,Rincon De Los Sauces Airport,RDS,HK-AS,8/15/2022,3:01 PM,3:56 PM,7:06 AM,7:23 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,HA707,Boeing 787,Domestic,Grand Geneva Resort Airport,XES,Villacoublay-Vélizy (BA 107) Air Base,VIY,US-NA,6/11/2022,11:02 PM,1:22 AM,3:54 PM,4:39 PM,7/11/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
United_Airlines,AA123,Airbus A350,DOM,Zhoushan Airport,HSN,,ADD,CN-AS,10/12/2022,3:17 PM,6:08 PM,7:08 AM,8:25 AM,11/12/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Ethihad,NK404,Boeing 777,Domestic,Gifu Airport,QGU,Jijel Ferhat Abbas Airport,GJL,JP-,9/1/2022,11:20 PM,12:14 AM,3:51 PM,4:51 PM,10/1/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Cathay_Pacific,AS303,Airbus A320,INT,Abeid Amani Karume International Airport,ZNZ,New Laura Airport,LUT,TZ-AF,3/28/2022,6:46 PM,8:57 PM,11:07 AM,12:30 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,F9505,Boeing 787,DOM,Donaldson Airport,YAU,,REG,CA-NA,3/8/2022,3:48 PM,4:48 PM,9:25 AM,12:09 PM,4/8/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qantas,B6202,Boeing 777,Domestic,Kasigluk Airport,KUK,Ivato Airport,TNR,US-NA,6/17/2022,7:04 PM,9:02 PM,12:27 PM,2:21 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,NK404,Airbus A380,Domestic,Montague-Yreka Rohrer Field,ROF,Mano Dayak International Airport,AJY,US-NA,11/8/2022,7:32 AM,10:23 AM,12:49 AM,1:57 AM,12/8/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,WN101,Airbus A320,Domestic,Soesterberg Air Base,UTC,Derby Airport,DRB,NL-EU,6/18/2022,7:44 AM,9:47 AM,2:37 AM,3:18 AM,,monthly,,INACCURATE,VALID,INCOMPLETE,,,,
Air_France,SY808,Boeing 747,International,Gothenburg City Airport,GSE,Mae Hong Son Airport,PYY,SE-EU,9/9/2022,11:11 AM,1:43 PM,4:04 AM,4:13 AM,10/9/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,SY808,Boeing 747,Domestic,Leonardo da Vinci–Fiumicino Airport,FCO,Tofino / Long Beach Airport,YAZ,IT-EU,11/8/2022,10:20 AM,12:24 PM,5:37 AM,8:24 AM,12/8/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,F9505,Boeing 777,Domestic,Inyati Airport,INY,Tioga Municipal Airport,VEX,ZA-AF,8/23/2022,10:19 PM,12:07 AM,3:07 PM,3:46 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Lufthansa,DL456,Boeing 737,International,,TKT,Mont-Dauphin - St-Crépin Airport,SCP,TH-AS,10/23/2022,5:03 PM,6:14 PM,8:26 AM,10:48 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,WN101,Boeing 747,International,,SRF,Ceuta Heliport,JCU,US-NA,7/9/2022,8:35 AM,11:34 AM,1:30 AM,1:30 AM,8/9/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Emirates,SY808,Boeing 737,INT,West Bend Municipal Airport,ETB,Bajawa Soa Airport,BJW,US-NA,8/16/2022,7:05 AM,8:47 AM,2:12 AM,3:06 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
Delta_Airlines,F9505,Boeing 787,Domestic,Xoxocotlán International Airport,OAX,Lauro Carneiro de Loyola Airport,JOI,MX-NA,12/26/2022,12:12 PM,12:46 PM,3:43 AM,5:47 AM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
United_Airlines,AA123,Airbus A380,Domestic,Alxa Left Banner Bayanhot Airport,AXF,Wadi Ain Airport,WDA,CN-AS,2/13/2022,2:22 PM,2:42 PM,7:40 AM,10:03 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,WN101,Airbus A330,Domestic,Paradise River Airport,YDE,Santander Airport,SDR,CA-NA,10/1/2022,7:20 AM,9:30 AM,2:40 AM,4:11 AM,11/1/2022,monthly,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,WN101,Boeing 787,INT,Poum Airport,PUV,Gore Bay Manitoulin Airport,YZE,NC-OC,7/21/2022,10:32 AM,10:38 AM,6:22 AM,7:49 AM,,bimonthly,,INACCURATE,VALID,INCOMPLETE,,,,
Vistara,WN101,Boeing 737,INT,Lakeland Linder International Airport,LAL,Eniwetok Airport,ENT,US-NA,11/20/2022,7:20 PM,9:20 PM,11:13 AM,12:19 PM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Ethihad,NK404,Boeing 747,DOM,Club Makokola Airport,CMK,Trincomalee Harbor Waterdrome,THW,MW-AF,12/20/2022,2:37 PM,5:04 PM,6:37 AM,8:41 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,NK404,Airbus A350,International,Kamaran Airport,KAM,Lamezia Terme Airport,SUF,,11/4/2022,10:34 AM,12:50 PM,2:58 AM,3:21 AM,12/4/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Singapore_Airlines,UA789,Airbus A320,International,Lefkoniko Airport,GEC,Philadelphia Seaplane Base,PSQ,CY-AS,4/1/2022,4:43 AM,6:40 AM,12:22 AM,1:25 AM,5/1/2022,biweekly,,INACCURATE,VALID,COMPLETE,,,,
Vistara,NK404,Boeing 747,International,South Galway Airport,ZGL,Baures Airport,BVL,,10/17/2022,11:51 AM,12:06 PM,6:19 AM,7:20 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,B6202,Airbus A380,International,Sandstone Airport,NDS,Novo Campo Airport,BCR,AU-OC,9/25/2022,9:45 AM,12:12 PM,2:16 AM,3:25 AM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Qatar_Airways,AS303,Boeing 737,International,Kiruna Airport,KRN,Santo Ângelo Airport,GEL,SE-EU,8/8/2022,11:05 AM,1:46 PM,4:28 AM,5:05 AM,9/8/2022,daily,,INACCURATE,VALID,COMPLETE,,,,
Qatar_Airways,AA123,Boeing 747,DOM,Hotel Transamérica Airport,UNA,Ohkay Owingeh Airport,,BR-,3/17/2022,10:26 PM,12:23 AM,4:25 PM,4:48 PM,,biweekly,,INACCURATE,VALID,INCOMPLETE,,,,
Emirates,SY808,Airbus A380,DOM,Hodeidah International Airport,HOD,Ixtapa Zihuatanejo International Airport,ZIH,YE-AS,11/29/2022,3:29 PM,5:36 PM,9:15 AM,9:38 AM,,weekly,,INACCURATE,VALID,INCOMPLETE,,,,
Singapore_Airlines,NK404,Airbus A350,Domestic,Bornholm Airport,RNN,Guari Airport,GUG,DK-,5/29/2022,10:59 PM,12:58 AM,6:00 PM,6:04 PM,,daily,,INACCURATE,VALID,INCOMPLETE,,,,
